index,Unnamed: 0,Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media,Keyword,Year
816464,4113,2021-04-22 17:17:47+00:00,1385281693813202944,Today is EarthDay . Lets ensure our planet remains habitable by putting more pressure on governments to push for dramatic cuts in carbonemissions. The fossilfuels industry and its beneficiaries are fighting tooth and nail against change. We cannot let them win. ClimateAction  ,globalissuesnow,False,128.0,,1.0,0.0,2.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EzmCW2iXoAAPZ2l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EzmCW2iXoAAPZ2l?format=jpg&name=large')]",carbonemissions,2021
677684,35080,2018-12-17 23:50:12+00:00,1074814048208871424,Climate change: The massive CO2 emitter you may not know about  ,jaytiesse,False,3402.0,"Cambridge, MA, USA",0.0,0.0,0.0,,climatechange,2018
704310,25202,2019-09-10 23:59:56+00:00,1171574054555459590,"  Really?? What about trumps rollbacks of environmental protections. Stand up to trump if you really think the environment is important! Good god, do something about climate change!",reparent,False,1.0,,0.0,0.0,0.0,,climatechange,2019
558896,25826,2019-09-16 22:50:32+00:00,1173730917598343168,Sick of climate inaction?  Pressure the candidates in the federal elections to act on the ClimateEmergency and implement a GreenNewDeal  cdnpoli climatecrisis  ,LouLouLeRoux,False,158.0,Toronto,0.0,0.0,0.0,,ClimateCrisis,2019
621804,15694,2021-06-06 21:47:06+00:00,1401656922793709569,"Climate tipping points could topple like dominoes, warn scientists -   ClimateTippingPoints ClimateCrisis ClimateChange",AAlasti,False,1783.0,Earth,0.0,1.0,1.0,,ClimateCrisis,2021
614687,8577,2021-03-27 22:17:19+00:00,1375934986939944960,UK rolling out green carpet for Global Investment Summit   investing ClimateCrisis UKGovernment COP26    ,manojthacker,False,154.0,Singapore - London ,0.0,0.0,0.0,,ClimateCrisis,2021
702432,23324,2019-08-22 23:58:18+00:00,1164688275786936321,"      Best analogy today for climate change.  The Amazon Rainforest is on fire, these fires they suspect are set on purpose so that they can have more pasture land for cattle. The Amazon Rainforest cleanses CO2 from our atmosphere and creates oxygen. Less Rainforest, CO2 Oxygen ",Turgid1M,False,376.0,MN,1.0,0.0,2.0,,climatechange,2019
738016,22408,2020-08-12 23:58:37+00:00,1293698436693336064,Why is this heatwave lasting so long? Blame climate change   heatwaves ClimateActionNow,PeterDGardner,False,5332.0,Bairnsdale East Gippsland,0.0,2.0,5.0,,climatechange,2020
175775,10376,2018-04-14 23:23:44+00:00,985297585471655936,  GlobalWarming ?,T_saywhat,False,22.0,,0.0,0.0,0.0,,globalwarming,2018
64535,28037,2019-10-08 23:48:32+00:00,1181718047993675777,"  Developing Competencies for Sustainable Employee Performance in the Pharma Sector: Interview with Sunandha Govindan: Sunandha Govindan, Learning and Development professional at Strides Pharma Inc, is an experienced HR professional  ",MemoZing,False,3333.0,"Germany, Stuttgart",0.0,0.0,0.0,,sustainable,2019
77165,4167,2020-02-11 23:41:02+00:00,1227377031329075200,Seeking All Sustainable-Insurtechs To Help To Take Action Insurance insurtech   ,JuergenKob,False,3580.0,"Zug, Schweiz",0.0,0.0,0.0,,sustainable,2020
347554,8817,2020-10-06 08:54:06+00:00,1313402140732383232,japan typhoon hurricane HurricaneSeason Hurricanes extremeweather SevereWeather Weather WeatherForecast WeatherUpdate,Windycom,False,47079.0,Prague,0.0,0.0,3.0,,extremeweather,2020
479018,30189,2020-10-28 21:57:55+00:00,1321571924762349569,We are in a climate emergency.  ,parthforlibrary,False,511.0,,0.0,0.0,0.0,,ClimateEmergency,2020
129708,20110,2021-07-21 23:57:03+00:00,1417997079071318018,When in reality this person really just needs to pay closer fucking attention to the world around them and the needs of the real people that make the art.  YCHs and adoptables are more sustainable for many artists than big custom commissions,betheymoth,False,905.0,USA,1.0,0.0,5.0,,sustainable,2021
672351,29747,2018-10-25 23:54:10+00:00,1055608490193010690,ClimateChange: What Do Scientists Say?   via   GlobalWarming JunkScience CO2 Canada     Trudeau Liberals CarbonTax Cdnpoli,GagneRenaud,False,2875.0,Winnipeg,0.0,0.0,0.0,,climatechange,2018
446538,34163,2019-12-09 23:57:36+00:00,1204188376233963521,Life goes on. It's great to see that some things change. No what else is on my Christmas list ah is the ClimateEmergency AustraliaFires auspol  ,pcgreen26,False,63.0,Canberra,0.0,0.0,0.0,,ClimateEmergency,2019
24663,24667,2018-09-04 23:32:52+00:00,1037121344977031169,"What do PakTech handles and CannedWine have in common?   They are Simple, Sustainable and Smart!   ",PakTech,False,1330.0,"Eugene, Oregon",0.0,0.0,2.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DmSXzCvVsAEsdSM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DmSXzCvVsAEsdSM?format=jpg&name=large')]",sustainable,2018
110459,861,2021-01-09 23:28:57+00:00,1348049149137022977,"Long after the Rio Earth Summit, a chance for sustainable Australia?   via  ",DavidGr07837209,False,4534.0,"Melbourne, Victoria, Australia",0.0,1.0,0.0,,sustainable,2021
633544,27434,2021-10-02 23:34:56+00:00,1444445829645930498,Reconciliation reconciliationbill ClimateCrisis ClimateEmergency infrastructure BipartisanInfrastructureBill  ,IndieWomenVote,False,196.0,Anarchists are everywhere! 😱,0.0,0.0,0.0,,ClimateCrisis,2021
491288,5859,2021-02-28 21:55:53+00:00,1366145123311095809,      UK is 17th on the list of polluting countries. So I am not sure who raised ClimateEmergency alarm at Hounslow HQ but you should first start at the top of this list. Chiswick ChiswickChaos      ,chiswick_chaos,False,382.0,"Chiswick, London",2.0,1.0,2.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EvWFq3lXUAAUr1J?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EvWFq3lXUAAUr1J?format=png&name=large')]",ClimateEmergency,2021
49829,13331,2019-05-14 23:49:11+00:00,1128447196481896448,    100% RCB OFFER ONLY FOR TODAY. GNV ; TRUST ADMIN AND TRUE PROGRAM. SUSTAINABLE AND LONG TERM.BECOME EARLY BIRDS TO ENJOY MORE PROFIT. TRY THIS OUT.  ...  ,sujan12312,False,626.0,"Dhaka, Bangladesh",0.0,0.0,0.0,,sustainable,2019
874402,4720,2021-03-21 10:03:35+00:00,1373576010160033794,"            Best to talk about ZeroAirEmissions.  It cuts the fudge from net and avoids people, including seemingly   from confusing CarbonNeutral (ie no change) and getting to zero",CleanAirLondon,False,42614.0,London,0.0,0.0,0.0,,carbonneutral,2021
22011,22015,2018-08-09 23:52:15+00:00,1027704141420920832,"""In my Father's house there are many mansions. I go to prepare a place for you.""  Read Sustainable Spirituality     - god jesus endofdays spirituality sustainability  ",richthruchrist,False,12569.0,"Glenwood Springs, Colorado",0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DkMjeEuUUAAdQaH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DkMjeEuUUAAdQaH?format=jpg&name=large')]",sustainable,2018
284810,9802,2021-04-09 23:56:54+00:00,1380671091304235008,"ClimateDerangementSyndrome Indoctrinated pea-brained little ClimateCult kids back peddling that old ClimateAlarmist ""the end is nigh"" lie again.  Yawn Going on about ""global warming""  despite overwhelming evidence of global cooling and a grand solar minimum. WeLoveCO2  ",BrightonMighty,False,265.0,"Brighton, England",0.0,0.0,0.0,,globalwarming,2021
574157,4647,2020-02-16 23:05:04+00:00,1229179919558676481,Life without ice  Humans have only ever lived in a world topped by ice    globalwarming sealevelrise climatecrisis climatechange ethoslifestyle,EthosLifestyle,False,5794.0,"West Coast, Canada",0.0,0.0,1.0,,ClimateCrisis,2020
612071,5961,2021-03-01 22:27:38+00:00,1366515500352638978,Solar carports will help IKEA move toward its goal of being powered by 100% renewable energy while also increasing energy efficiency by 2025.  energy climate cleanenergy ClimateCrisis   ,MarkJon15175636,False,90.0,"Oregon, USA",0.0,0.0,1.0,,ClimateCrisis,2021
884600,14918,2021-08-30 14:02:00+00:00,1432342843369082880,"Exactly this - the green transition needs minerals and cement, there are no two ways about that. With these industries being seen as the most carbon-intensive, we must work to decarbonize them to ensure that we can obtain a carbonneutral future     ",akdash1,False,393.0,"Los Angeles, CA",0.0,1.0,3.0,"[Photo(previewUrl='https://pbs.twimg.com/media/E-Cz_6GXIAweDHQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E-Cz_6GXIAweDHQ?format=jpg&name=large')]",carbonneutral,2021
718759,3151,2020-02-01 23:51:28+00:00,1223755777254592513,    Fun fact: 5g hasn't passed safety testing and millimeter waves deeply penetrate soft tissue   5g harms the environment (climate change) and ups rare earth mineral extraction   My husband and I both game online on TWO mbps without latency issues  Your hyped consumerism can fuck off,Weisse_Frauen,False,334.0,Arda,0.0,1.0,3.0,,climatechange,2020
689284,10176,2019-04-12 23:52:45+00:00,1116851678983143424,Two New Books Dramatically Capture the ClimateChange Crisis    ,Oliversayshello,False,778.0,UK/EU,0.0,0.0,0.0,,climatechange,2019
601316,31806,2020-11-14 23:36:50+00:00,1327757413340966914,"    Yes, deniers and trollers of the DenialMachine use 5 stages to cast doubt on the ClimateCrisis:  Stage 1: Deny the Problem Exists  Stage 2: Deny We're the Cause  Stage 3: Deny It's a Problem  Stage 4: Deny We can Solve It  Stage 5: It's Too Late!   ",ScienceNotDogma,False,11197.0,Canada,1.0,0.0,1.0,,ClimateCrisis,2020
304449,29441,2021-10-22 23:14:37+00:00,1451688473895780355,  Pb EWE: Exxon Confirmed Global Warming Consensus in 1982 with In-House Climate Models.  ,TinTincognito,False,945.0,"Hamilton, Ontario",0.0,0.0,0.0,,globalwarming,2021
791250,2542,2018-09-05 06:43:29+00:00,1037229715231330304,Europe to ban halogen lightbulbs   LEDs sustainable sustainability electricity energy energyefficiency carbonemissions emissions environment green eco via  ,AlpyneClimate,False,2175.0,"Nashville, Tennessee",0.0,1.0,3.0,,carbonemissions,2018
68470,31972,2019-11-16 23:22:45+00:00,1195844687203991553,"2. Acknowledgement that, as long as we remain in overshoot  exploiting essential ecosystems faster than they can regenerate  sustainable production/consumption means less production/consumption;",5Explorer,False,930.0,,1.0,0.0,0.0,,sustainable,2019
556565,23495,2019-08-24 23:19:00+00:00,1165403160262791168,"My children have gone to bed hungry for the past three years. Our crops failed and the coffee farms have cut wages to $4 a day,  I have to find a way to travel north, or else my children will suffer even more.  ClimateCrisis ActOnClimate  ",PaulEDawson,False,71399.0,"Glasgow, Scotland",1.0,203.0,168.0,,ClimateCrisis,2019
668767,26163,2018-09-19 23:51:02+00:00,1042561734874038273,"AnimalAgriculture is responsible for massive deforestation, extinction of species, increased C02, climate change, pollution, and extreme animal cruelty.  ActOnClimate.  Have a heart and GO plant based TW HurricaneFlorence Vegan  ",NightjarBird,False,4592.0,,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DnKo263X0AAmx1H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DnKo263X0AAmx1H?format=jpg&name=large')]",climatechange,2018
739448,23840,2020-08-26 23:54:18+00:00,1298770780503900160,"  Appropriately, mine takes place in the future, in whats left of the US Gulf Coast, which is continuously hammered by superstorm cyclones made bigger and more powerful due to climate change.",memnalar,False,1742.0,,1.0,0.0,2.0,,climatechange,2020
581580,12070,2020-04-30 21:16:12+00:00,1255969225480433665,Hopefully this will be a wake up call for world leaders that we CAN do more to keep our planet and citizens safer and healthier but only if we stop destroying everything in pursuit of money and power. ClimateCrisis ClimateEmergency  ,social411now,False,4959.0,Planet Earth,0.0,0.0,0.0,,ClimateCrisis,2020
842733,7273,2019-07-17 00:07:50+00:00,1151282325042290688,"But that particular horse has bolted, so how about we look   and aspire to make HamiltonNZ home to the world's 2nd CarbonNeutral theatre (where 90% of the beer sold comes from within 4 miles).",stephenharlow,False,1371.0,"Hamilton, New Zealand/Aotearoa",0.0,0.0,0.0,,carbonneutral,2019
489428,3999,2021-02-09 21:31:35+00:00,1359253637101330432,       Stop fracking immediately in British Columbia. Expanding the fracking industry is unacceptable in a climate emergency. Its time for the province to stop permitting new wells and end fossil fuel subsidies.  bcpoli fracking,peter_doge,False,191.0,New Westminster,0.0,0.0,0.0,,ClimateEmergency,2021
578879,9369,2020-04-03 22:15:32+00:00,1246199682126065664,maybe we should have fixed the climatecrisis earlier...  ,glynmoody,True,20102.0,London,0.0,0.0,0.0,,ClimateCrisis,2020
28307,28311,2018-10-11 23:54:00+00:00,1050535015438831616,"The Sanders-style Medicare for All plan is warm, fuzzy, and completely ambiguous.   has some tweaks that could still help us achieve the noble goal affordable health care for all in a practical and sustainable way. ",NiskanenCenter,True,29873.0,"Washington, D.C.",0.0,1.0,2.0,,sustainable,2018
260638,22230,2020-08-10 23:39:45+00:00,1292968910061481984,"i hate winter, too cold . i hate fall too depressing. spring is OK but its xtra humid cause all the rain here. summer is awesum... just a little too hot but thats global warming",EDDlCUS,False,59.0,he/him • I in @ is an L btw,0.0,0.0,0.0,,globalwarming,2020
414843,2468,2019-01-26 22:42:19+00:00,1089292477738020864,auspol ClimateEmergency  ,stop4nowt,False,751.0,Australia,0.0,2.0,2.0,,ClimateEmergency,2019
534492,1422,2019-01-15 12:30:20+00:00,1085152200014340098,"About global solutions for the ClimateCrisis: ""O.K., were not Catholics. We arent directly quoting Francis  and saying, You see, the Pope has it all figured out, but were  basically stretching and pointing in the same direction.""   Laudatosi  ",CarelMohn25,False,5310.0,European. Berlin-Brandenburg,0.0,0.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Dw88Jv2X4AAF1a0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dw88Jv2X4AAF1a0?format=jpg&name=large')]",ClimateCrisis,2019
871956,2274,2021-02-11 12:15:21+00:00,1359838433645068289,Will GreaterManchester achieve it's ambitious goal of CarbonNeutrality 12 years ahead of target? we discussed this and more at our recent GreenTech Conference - Catch up here &gt;&gt;&gt;    CarbonNeutral GreenInnovation VirtualConference  ,promanchester,False,18973.0,"Manchester, England",0.0,2.0,7.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Et8d2TqXMAMLoT0?format=png&name=small', fullUrl='https://pbs.twimg.com/media/Et8d2TqXMAMLoT0?format=png&name=large')]",carbonneutral,2021
79270,6272,2020-03-03 23:39:31+00:00,1234986794279567360,This is spot on. A cycle that is not sustainable.  ,ammoorman,False,1068.0,"Louisville, Kentucky ",0.0,0.0,4.0,,sustainable,2020
495286,9857,2021-04-09 22:01:00+00:00,1380641922730000384,    More bicycle infrastructure please!  The climateemergency waits for no one   ,SE_7777777_EN,False,1152.0,"San Francisco, CA",0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EykGgzTVgAEEgIX?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EykGgzTVgAEEgIX?format=png&name=large')]",ClimateEmergency,2021
446211,33836,2019-12-05 23:18:51+00:00,1202729073430151170,We are looking forward to roundtable discussion with   from   and   from   at our POS Policy Forum tomorrow on how we can support our members on climate change and use of tech in planning POS planning ClimateEmergency AI Plantech,POSisit,False,2296.0,,1.0,4.0,9.0,,ClimateEmergency,2019
842717,7257,2019-07-17 13:08:16+00:00,1151478727337009152,"Von der Leyen is set to announce a EuropeanGreenDeal in her first 100 days in office, which would include a law to make Europe CarbonNeutral by 2050. I want Europe to become the first climate-neutral continent in the world, she said.   ClimateEmergency",earth101project,False,295.0,"Reykjavik, Iceland",0.0,2.0,3.0,,carbonneutral,2019
535373,2303,2019-01-24 18:23:21+00:00,1088502532668825601,"May be its time for students to ask their parents, as customers of pension funds and insurance companies, to act on the climatecrisis? PushYourParents didnt work first time around, may be it was just head of its time?        ",RajThamotheram,False,3734.0,,1.0,0.0,6.0,,ClimateCrisis,2019
891934,22252,2021-12-10 15:08:44+00:00,1469323200945344524,Solid strategies that good architects have been practicing for decades! buildingdesign architecture sustainablearchitecture carbonneutral architects scienceandenvironment  ,ispirare,False,118.0,"Orlando, FL",0.0,0.0,0.0,,carbonneutral,2021
69782,33284,2019-11-29 23:32:01+00:00,1200558060000993280,Today marks our favorite brands   holiday campaign of optoutside Take a stand for a more sustainable life by choosing to shop for memories out in Mother Nature instead of stuff in stores. Thank you Jenna    for amazing memories driving the Beartooth highway  ,Culturally_Ours,False,180.0,United States,0.0,1.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EKk9MUiXYAINr5o?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EKk9MUiXYAINr5o?format=jpg&name=large')]",sustainable,2019
620224,14114,2021-05-22 23:11:10+00:00,1396242260476444674,  Mar 4 EWE:  Water Crisis in Crimea. ClimateCrisis   ,TinTincognito,False,945.0,"Hamilton, Ontario",0.0,0.0,0.0,,ClimateCrisis,2021
484449,35620,2020-12-22 22:57:47+00:00,1341518323218079747,Not to be the google news guy or anything but   of Americans want the government to be more concerned with the climate emergency.,RealMcKinzie,False,523.0,"Norman, OK",0.0,0.0,1.0,,ClimateEmergency,2020
